"AÑO,""TRIMESTRE"",""PROVEEDOR"",""COD_DEPARTAMENTO"",""DEPARTAMENTO"",""COD_MUNICIPIO"",""MUNICIPIO"",""SEGMENTO"",""TECNOLOGIA"",""VELOCIDAD_BAJADA"",""VELOCIDAD_SUBIDA"",""No DE ACCESOS"""
"2020,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""73"",""TOLIMA"",""73624"",""ROVIRA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""6,00"",""6,00"",""2"""
"2020,""1"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""50"",""META"",""50150"",""CASTILLA LA NUEVA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""5,00"",""2,00"",""1"""
"2020,""1"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""52"",""NARIÑO"",""52399"",""LA UNIÓN"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""300,00"",""150,00"",""1"""
"2020,""1"",""HUGHES DE COLOMBIA S.A.S."",""15"",""BOYACÁ"",""15664"",""SAN JOSÉ DE PARE"",""RESIDENCIAL - ESTRATO 2"",""SATELITAL"",""20,00"",""2,00"",""1"""
"2020,""1"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""52"",""NARIÑO"",""52693"",""SAN PABLO"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""6,00"",""3,00"",""1"""
"2018,""3"",""UNE EPM TELECOMUNICACIONES S.A."",""18"",""CAQUETA"",""18785"",""SOLITA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""2,00"",""2,00"",""1"""
"2017,""4"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""47"",""MAGDALENA"",""47692"",""SAN SEBASTIÁN DE BUENAVISTA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""60,00"",""60,00"",""1"""
"2018,""2"",""TELMEX COLOMBIA S.A."",""73"",""TOLIMA"",""73449"",""MELGAR"",""RESIDENCIAL - ESTRATO 2"",""CABLE"",""1,02"",""0,51"",""7"""
"2017,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05380"",""LA ESTRELLA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""50,00"",""50,00"",""10"""
"2020,""4"",""GRAFENO COMUNICACIONES S.A.S."",""15"",""BOYACÁ"",""15407"",""VILLA DE LEYVA"",""SIN ESTRATIFICAR"",""FIBER TO THE HOME (FTTH)"",""40,00"",""20,00"",""1"""
"2019,""1"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05483"",""NARIÑO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""1,00"",""1,00"",""40"""
"2019,""1"",""ZUMA COMUNICACIONES DE COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25295"",""GACHANCIPÁ"",""RESIDENCIAL - ESTRATO 1"",""WIFI"",""3,30"",""1,00"",""8"""
"2019,""1"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""47"",""MAGDALENA"",""47053"",""ARACATACA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""20,00"",""10,00"",""2"""
"2018,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""70"",""SUCRE"",""70001"",""SINCELEJO"",""RESIDENCIAL - ESTRATO 5"",""HYBRID FIBER COAXIAL (HFC)"",""25,00"",""5,00"",""9"""
"2018,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""6,00"",""1,00"",""2"""
"2018,""2"",""INTERNEXA S.A E.S.P."",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""CORPORATIVO"",""FIBER TO THE PREMISES"",""200,00"",""200,00"",""1"""
"2019,""3"",""DIRECTV COLOMBIA LTDA"",""70"",""SUCRE"",""70713"",""SAN ONOFRE"",""RESIDENCIAL - ESTRATO 4"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""0,50"",""1"""
"2019,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25269"",""FACATATIVÁ"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""6,00"",""1,00"",""2"""
"2020,""1"",""GLOBALNET INGENIERIA SAS"",""68"",""SANTANDER"",""68207"",""CONCEPCIÓN"",""RESIDENCIAL - ESTRATO 2"",""WIFI"",""2,00"",""1,00"",""2"""
"2020,""2"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05664"",""SAN PEDRO DE LOS MILAGROS"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""2,00"",""1,00"",""2"""
"2019,""3"",""COMUNICACION CELULAR S A COMCEL S A"",""73"",""TOLIMA"",""73449"",""MELGAR"",""RESIDENCIAL - ESTRATO 2"",""CABLE"",""20,48"",""3,00"",""5"""
"2018,""1"",""DIRECTV COLOMBIA LTDA"",""44"",""LA GUAJIRA"",""44378"",""HATONUEVO"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""6,00"",""1,00"",""13"""
"2017,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""23"",""CÓRDOBA"",""23001"",""MONTERÍA"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""4,00"",""1,00"",""466"""
"2020,""4"",""TIERRANET S.A.S."",""19"",""CAUCA"",""19212"",""CORINTO"",""RESIDENCIAL - ESTRATO 2"",""WIFI"",""4,00"",""2,00"",""2"""
"2019,""3"",""DIRECTV COLOMBIA LTDA"",""23"",""CÓRDOBA"",""23855"",""VALENCIA"",""RESIDENCIAL - ESTRATO 4"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""0,50"",""1"""
"2018,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73001"",""IBAGUÉ"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""16,00"",""1,00"",""5"""
"2018,""4"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""20"",""CESAR"",""20001"",""VALLEDUPAR"",""CORPORATIVO"",""SATELITAL"",""1,00"",""0,50"",""2"""
"2019,""3"",""EVERNET S.A.S."",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""SIN ESTRATIFICAR"",""WIFI"",""15,00"",""4,00"",""2"""
"2018,""1"",""MEDIA COMMERCE PARTNERS S.A."",""66"",""RISARALDA"",""66170"",""DOSQUEBRADAS"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""2,04"",""2,04"",""3"""
"2020,""2"",""COMUNICACION CELULAR S A COMCEL S A"",""73"",""TOLIMA"",""73449"",""MELGAR"",""RESIDENCIAL - ESTRATO 4"",""CABLE"",""50,00"",""8,00"",""7"""
"2019,""4"",""EDATEL S.A."",""23"",""CÓRDOBA"",""23417"",""LORICA"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""2,00"",""1,00"",""131"""
"2018,""1"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""76"",""VALLE DEL CAUCA"",""76109"",""BUENAVENTURA"",""CORPORATIVO"",""SATELITAL"",""1,00"",""0,50"",""1"""
"2019,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25754"",""SOACHA"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""10,00"",""1,00"",""80"""
"2017,""4"",""METROTEL S.A"",""08"",""ATLÁNTICO"",""08433"",""MALAMBO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""4,00"",""0,80"",""1396"""
"2018,""4"",""MEDIA COMMERCE PARTNERS S.A."",""19"",""CAUCA"",""19622"",""ROSAS"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""1,00"",""1,00"",""1"""
"2020,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""63"",""QUINDÍO"",""63001"",""ARMENIA"",""RESIDENCIAL - ESTRATO 5"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""2,00"",""1,00"",""4"""
"2020,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""27"",""CHOCÓ"",""27001"",""QUIBDÓ"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""4,00"",""1,00"",""1"""
"2017,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""15"",""BOYACÁ"",""15317"",""GUACAMAYAS"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""20,00"",""10,00"",""1"""
"2017,""4"",""EDATEL S.A."",""23"",""CÓRDOBA"",""23068"",""AYAPEL"",""CORPORATIVO"",""XDSL"",""2,00"",""1,00"",""9"""
"2020,""1"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05664"",""SAN PEDRO DE LOS MILAGROS"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""6,00"",""1,00"",""2"""
"2020,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""13,00"",""1,00"",""2"""
"2018,""4"",""WIRELESS COMMUNICATIONS COLOMBIA S.A.S. - WIRLCOMM S.A.S."",""17"",""CALDAS"",""17088"",""BELALCÁZAR"",""RESIDENCIAL - ESTRATO 3"",""FIBER TO THE ANTENNA (FTTA)"",""2,80"",""1,20"",""1"""
"2020,""3"",""ITELKOM S.A.S."",""08"",""ATLÁNTICO"",""08573"",""PUERTO COLOMBIA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""25,00"",""17,50"",""6"""
"2020,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""86"",""PUTUMAYO"",""86568"",""PUERTO ASÍS"",""CORPORATIVO"",""XDSL"",""5,00"",""1,00"",""10"""
"2020,""3"",""GLOBENET CABOS SUBMARINOS COLOMBIA S.A.S."",""08"",""ATLÁNTICO"",""08573"",""PUERTO COLOMBIA"",""SIN ESTRATIFICAR"",""CABLE"",""30000,00"",""30000,00"",""1"""
"2018,""1"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05659"",""SAN JUAN DE URABÁ"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""2,00"",""1,00"",""22"""
"2017,""4"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05690"",""SANTO DOMINGO"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS FIJAS"",""2,00"",""0,50"",""1"""
"2018,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73001"",""IBAGUÉ"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""11,00"",""1,00"",""2"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""68"",""SANTANDER"",""68081"",""BARRANCABERMEJA"",""RESIDENCIAL - ESTRATO 5"",""XDSL"",""5,00"",""1,00"",""37"""
"2017,""3"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05308"",""GIRARDOTA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""8,00"",""2,00"",""3"""
"2017,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""08"",""ATLÁNTICO"",""08001"",""BARRANQUILLA"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""12,00"",""1,00"",""131"""
"2020,""4"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""50"",""META"",""50686"",""SAN JUANITO"",""CORPORATIVO"",""SATELITAL"",""0,50"",""0,50"",""1"""
"2019,""4"",""INGENIERIA E INFORMATICA EMPRESA ASOCIATIVA DE TRABAJO"",""50"",""META"",""50226"",""CUMARAL"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""1,00"",""4"""
"2019,""1"",""COLUMBUS NETWORKS DE COLOMBIA LTDA"",""13"",""BOLÍVAR"",""13001"",""CARTAGENA"",""CORPORATIVO"",""FIBER TO THE PREMISES"",""7,00"",""7,00"",""8"""
"2020,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""50"",""META"",""50689"",""SAN MARTÍN"",""CORPORATIVO"",""XDSL"",""15,00"",""1,00"",""7"""
"2019,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""47"",""MAGDALENA"",""47001"",""SANTA MARTA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""10,00"",""7,00"",""16"""
"2020,""3"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05079"",""BARBOSA"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""5,00"",""1,00"",""1"""
"2019,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05380"",""LA ESTRELLA"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""0,50"",""0,50"",""1"""
"2019,""4"",""HUGHES DE COLOMBIA S.A.S."",""17"",""CALDAS"",""17877"",""VITERBO"",""RESIDENCIAL - ESTRATO 1"",""SATELITAL"",""40,00"",""4,00"",""1"""
"2020,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""76"",""VALLE DEL CAUCA"",""76834"",""TULUÁ"",""RESIDENCIAL - ESTRATO 4"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""11,00"",""1,00"",""1"""
"2020,""2"",""COMUNICACION CELULAR S A COMCEL S A"",""47"",""MAGDALENA"",""47001"",""SANTA MARTA"",""RESIDENCIAL - ESTRATO 5"",""CABLE"",""300,00"",""10,00"",""1"""
"2019,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""25"",""CUNDINAMARCA"",""25430"",""MADRID"",""RESIDENCIAL - ESTRATO 2"",""CABLE"",""50,00"",""8,00"",""24"""
"2019,""1"",""HUGHES DE COLOMBIA S.A.S."",""15"",""BOYACÁ"",""15774"",""SUSACÓN"",""RESIDENCIAL - ESTRATO 1"",""SATELITAL"",""20,00"",""2,00"",""1"""
"2019,""1"",""TELMEX COLOMBIA S.A."",""05"",""ANTIOQUIA"",""05088"",""BELLO"",""RESIDENCIAL - ESTRATO 3"",""CABLE"",""60,00"",""5,00"",""1"""
"2020,""4"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05034"",""ANDES"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""0,13"",""0,50"",""1"""
"2019,""4"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05284"",""FRONTINO"",""CORPORATIVO"",""XDSL"",""5,00"",""1,00"",""11"""
"2020,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""20"",""CESAR"",""20001"",""VALLEDUPAR"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""2,00"",""1,00"",""82"""
"2018,""3"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""13"",""BOLÍVAR"",""13810"",""TIQUISIO"",""CORPORATIVO"",""SATELITAL"",""2,00"",""1,00"",""1"""
"2019,""1"",""TELMEX COLOMBIA S.A."",""50"",""META"",""50001"",""VILLAVICENCIO"",""RESIDENCIAL - ESTRATO 1"",""CABLE"",""100,00"",""8,00"",""2"""
"2017,""3"",""SPEED WIRELESS NETOWRKS SAS"",""41"",""HUILA"",""41770"",""SUAZA"",""SIN ESTRATIFICAR"",""WIFI"",""32,00"",""32,00"",""3"""
"2018,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""13"",""BOLÍVAR"",""13001"",""CARTAGENA"",""RESIDENCIAL - ESTRATO 5"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""20,00"",""1,00"",""55"""
"2019,""3"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25645"",""SAN ANTONIO DEL TEQUENDAMA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""5,00"",""2,00"",""1"""
"2019,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""54"",""NORTE DE SANTANDER"",""54518"",""PAMPLONA"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""11,00"",""1,00"",""1"""
"2018,""2"",""GILAT COLOMBIA S. A. - E. S. P."",""76"",""VALLE DEL CAUCA"",""76823"",""TORO"",""CORPORATIVO"",""SATELITAL"",""2,05"",""0,51"",""6"""
"2017,""4"",""ERT SA ESP"",""76"",""VALLE DEL CAUCA"",""76111"",""GUADALAJARA DE BUGA"",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""4,00"",""1,00"",""10"""
"2019,""2"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05480"",""MUTATÁ"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""3,00"",""1,00"",""9"""
"2018,""4"",""EMPRESA COLOMBIANA DE PROCESOS TECNOLOGICOS, TECNOLOGIA Y COMUNICACIONES S.A."",""50"",""META"",""50330"",""MESETAS"",""CORPORATIVO"",""FIBER TO THE NODE (FTTN)"",""40,00"",""40,00"",""2"""
"2020,""4"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""54"",""NORTE DE SANTANDER"",""54223"",""CUCUTILLA"",""CORPORATIVO"",""SATELITAL"",""0,50"",""0,50"",""1"""
"2020,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""19"",""CAUCA"",""19001"",""POPAYÁN"",""CORPORATIVO"",""XDSL"",""4,00"",""1,00"",""52"""
"2019,""1"",""TELMEX COLOMBIA S.A."",""54"",""NORTE DE SANTANDER"",""54001"",""SAN JOSÉ DE CÚCUTA"",""RESIDENCIAL - ESTRATO 4"",""CABLE"",""10,24"",""5,00"",""1"""
"2017,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""76"",""VALLE DEL CAUCA"",""76845"",""ULLOA"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""2,00"",""1,00"",""32"""
"2019,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""50"",""META"",""50001"",""VILLAVICENCIO"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""16,00"",""1,00"",""1"""
"2019,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""70"",""SUCRE"",""70001"",""SINCELEJO"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""5,00"",""1,00"",""8"""
"2019,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""20"",""CESAR"",""20001"",""VALLEDUPAR"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""5,00"",""1,00"",""1077"""
"2018,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""68"",""SANTANDER"",""68276"",""FLORIDABLANCA"",""RESIDENCIAL - ESTRATO 5"",""XDSL"",""5,00"",""1,00"",""15"""
"2018,""3"",""TELMEX COLOMBIA S.A."",""25"",""CUNDINAMARCA"",""25377"",""LA CALERA"",""RESIDENCIAL - ESTRATO 3"",""CABLE"",""40,00"",""5,00"",""3"""
"2020,""1"",""COMUNICACION CELULAR S A COMCEL S A"",""25"",""CUNDINAMARCA"",""25754"",""SOACHA"",""RESIDENCIAL - ESTRATO 1"",""CABLE"",""75,00"",""10,00"",""58"""
"2019,""1"",""HUGHES DE COLOMBIA S.A.S."",""15"",""BOYACÁ"",""15293"",""GACHANTIVÁ"",""RESIDENCIAL - ESTRATO 2"",""SATELITAL"",""10,00"",""1,00"",""1"""
"2019,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""76"",""VALLE DEL CAUCA"",""76001"",""CALI"",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""14,00"",""1,00"",""2"""
"2019,""3"",""CODISERT S.A."",""76"",""VALLE DEL CAUCA"",""76109"",""BUENAVENTURA"",""RESIDENCIAL - ESTRATO 4"",""HYBRID FIBER COAXIAL (HFC)"",""7,00"",""1,00"",""2"""
"2018,""2"",""DIRECTV COLOMBIA LTDA"",""50"",""META"",""50573"",""PUERTO LÓPEZ"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""0,50"",""55"""
"2017,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""68"",""SANTANDER"",""68276"",""FLORIDABLANCA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""50,00"",""25,00"",""6"""
"2019,""4"",""EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP"",""25"",""CUNDINAMARCA"",""25290"",""FUSAGASUGÁ"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""3,00"",""0,80"",""53"""
"2019,""1"",""TELMEX COLOMBIA S.A."",""25"",""CUNDINAMARCA"",""25290"",""FUSAGASUGÁ"",""CORPORATIVO"",""CABLE"",""50,00"",""9,00"",""2"""
"2017,""3"",""EDATEL S.A."",""70"",""SUCRE"",""70713"",""SAN ONOFRE"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS FIJAS"",""0,13"",""0,50"",""1"""
"2018,""2"",""NOVACOM TIC S.A.S"",""86"",""PUTUMAYO"",""86865"",""VALLE DEL GUAMUEZ"",""RESIDENCIAL - ESTRATO 2"",""HYBRID FIBER COAXIAL (HFC)"",""4,00"",""1,00"",""6"""
"2019,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""2,00"",""1,00"",""4"""
"2018,""2"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05125"",""CAICEDO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""1,00"",""1,00"",""28"""
"2020,""4"",""EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP"",""50"",""META"",""50001"",""VILLAVICENCIO"",""CORPORATIVO"",""XDSL"",""4,00"",""0,80"",""115"""
"2020,""1"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""85"",""CASANARE"",""85410"",""TAURAMENA"",""CORPORATIVO"",""SATELITAL"",""0,06"",""0,06"",""1"""
"2020,""3"",""GENESIS DATA LTDA"",""47"",""MAGDALENA"",""47058"",""ARIGUANÍ"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""4,00"",""1"""
"2019,""2"",""DIRECTV COLOMBIA LTDA"",""25"",""CUNDINAMARCA"",""25430"",""MADRID"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""2,00"",""0,50"",""7"""
"2018,""1"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""25"",""CUNDINAMARCA"",""25839"",""UBALÁ"",""CORPORATIVO"",""SATELITAL"",""5,00"",""2,50"",""1"""
"2018,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""54"",""NORTE DE SANTANDER"",""54377"",""LABATECA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""6,00"",""6,00"",""2"""
"2020,""2"",""IP TECHNOLOGIES SAS"",""52"",""NARIÑO"",""52378"",""LA CRUZ"",""RESIDENCIAL - ESTRATO 2"",""FIBER TO THE HOME (FTTH)"",""20,00"",""10,00"",""89"""
"2020,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05266"",""ENVIGADO"",""RESIDENCIAL - ESTRATO 6"",""HYBRID FIBER COAXIAL (HFC)"",""60,00"",""10,00"",""882"""
"2019,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""54"",""NORTE DE SANTANDER"",""54874"",""VILLA DEL ROSARIO"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""15,00"",""1,00"",""5"""
"2019,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""17"",""CALDAS"",""17873"",""VILLAMARÍA"",""RESIDENCIAL - ESTRATO 6"",""HYBRID FIBER COAXIAL (HFC)"",""25,00"",""5,00"",""2"""
"2017,""2"",""ISP TECHNOLOGY SAS"",""41"",""HUILA"",""41349"",""HOBO"",""RESIDENCIAL - ESTRATO 1"",""CABLE"",""1024,00"",""512,00"",""1"""
"2019,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73168"",""CHAPARRAL"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""6,00"",""1,00"",""7"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""50"",""META"",""50313"",""GRANADA"",""CORPORATIVO"",""XDSL"",""2,00"",""1,00"",""111"""
"2017,""2"",""SISTEMAS COMPUTARIZADOS DEL HUILA S.A.S."",""41"",""HUILA"",""41483"",""NÁTAGA"",""RESIDENCIAL - ESTRATO 2"",""WIFI"",""3,00"",""1,00"",""2"""
"2019,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""88"",""ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA"",""88001"",""SAN ANDRÉS"",""CORPORATIVO"",""XDSL"",""4,00"",""1,00"",""36"""
"2019,""4"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""15"",""BOYACÁ"",""15808"",""TINJACÁ"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""1,00"",""1,00"",""1"""
"2018,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""17"",""CALDAS"",""17873"",""VILLAMARÍA"",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""5,00"",""1,00"",""7"""
"2018,""4"",""TELMEX COLOMBIA S.A."",""05"",""ANTIOQUIA"",""05615"",""RIONEGRO"",""RESIDENCIAL - ESTRATO 4"",""CABLE"",""10,00"",""2,25"",""5"""
"2017,""4"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25815"",""TOCAIMA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""60,00"",""30,00"",""1"""
"2019,""1"",""EVERNET S.A.S."",""25"",""CUNDINAMARCA"",""25214"",""COTA"",""SIN ESTRATIFICAR"",""WIFI"",""2,00"",""1,00"",""1"""
"2018,""1"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05051"",""ARBOLETES"",""CORPORATIVO"",""XDSL"",""2,00"",""1,00"",""4"""
"2018,""4"",""REDES DEL VALLE POR COLOMBIA S.A.S"",""76"",""VALLE DEL CAUCA"",""76001"",""CALI"",""RESIDENCIAL - ESTRATO 1"",""WIFI"",""2,00"",""1,00"",""24"""
